Name of Entity,Start Date of Breach,Individuals Affected,State Reported,Data Stolen,Date Notice Provided to Consumers,Date(s) of Discovery of Breach,Dates of Breach,Details,End Date of Breach,Entity Type,Industry,Link to PDF,Location of Breached Information,Parent Company,Reported Date,Type of Breach,Website
intuitinc,2017-04-17 00:00:00,744.0,"['Indiana', 'Maryland']",UNK,2017-05-05 00:00:00,,2017-04-17 00:00:00,,,,Enterprise software,,,,,7,Intuit.com
intuitinc,2017-04-19 00:00:00,14592.0,['Indiana'],UNK,2017-06-13 00:00:00,,2017-04-19 00:00:00,,,,Enterprise software,,,,,7,Intuit.com
intuitinc,2017-04-30 00:00:00,298.0,['Indiana'],UNK,2017-05-17 00:00:00,,2017-04-30 00:00:00,,,,Enterprise software,,,,,7,Intuit.com
intuitinc,2017-05-05 00:00:00,,['New Hampshire'],UNK,,,"May 05, 2017",,,,Enterprise software,https://www.doj.nh.gov/consumer/security-breaches/documents/intuit-20170505.pdf,,,,7,Intuit.com
intuitinc,2017-05-09 00:00:00,11.0,['Maryland'],UNK,,,5/9/2017,,,,Enterprise software,,,,,1,Intuit.com
intuitinc,2017-05-17 00:00:00,2.0,['Maryland'],UNK,,,5/17/2017,,,,Enterprise software,,,,,1,Intuit.com
intuitinc,2017-06-13 00:00:00,177.0,"['Maryland', 'New Hampshire']",UNK,,,6/13/2017,,,,Enterprise software,,,,,1,Intuit.com
intuitinc,2017-06-14 00:00:00,235.0,['Indiana'],UNK,2017-07-21 00:00:00,,2017-06-14 00:00:00,,,,Enterprise software,,,,,7,Intuit.com
intuitinc,2017-07-12 00:00:00,,['Maryland'],UNK,,,7/12/2017,,,,Enterprise software,,,,,1,Intuit.com
intuitinc,2017-07-21 00:00:00,5.0,['Maryland'],UNK,,,7/21/2017,,,,Enterprise software,,,,,1,Intuit.com
intuitinc,2017-07-30 00:00:00,396.0,['Indiana'],UNK,2017-08-15 00:00:00,,2017-07-30 00:00:00,,,,Enterprise software,,,,,7,Intuit.com
intuitinc,2017-08-07 00:00:00,87.0,['Maryland'],UNK,,,8/7/2017,,,,Enterprise software,,,,,7,Intuit.com
intuitinc,2017-08-15 00:00:00,2.0,"['Maryland', 'New Hampshire']",UNK,,,8/15/2017,,,,Enterprise software,,,,,7,Intuit.com
intuitinc,2017-08-24 00:00:00,1.0,['Maryland'],UNK,,,8/24/2017,,,,Enterprise software,,,,,7,Intuit.com
intuitinc,2017-08-31 00:00:00,1.0,['Maryland'],UNK,,,8/31/2017,,,,Enterprise software,,,,,7,Intuit.com
intuitinc,2017-12-20 00:00:00,1.0,['Maryland'],UNK,,,12/20/2017,,,,Enterprise software,,,,,1,Intuit.com
intuitinc,2018-02-09 00:00:00,,['New Hampshire'],UNK,,,"February 09, 2018",,,,Enterprise software,https://www.doj.nh.gov/consumer/security-breaches/documents/intuit-20180209.pdf,,,,7,Intuit.com
intuitinc,2018-02-13 00:00:00,34.0,['Indiana'],UNK,,,2018-02-13 00:00:00,,,,Enterprise software,,,,,7,Intuit.com
intuitinc,2018-02-22 00:00:00,149.0,['Maryland'],UNK,,,2/22/2018,,,,Enterprise software,,,,,1,Intuit.com
intuitinc,2018-03-05 00:00:00,84.0,"['Maryland', 'New Hampshire']",UNK,,,3/5/2018,,,,Enterprise software,,,,,1,Intuit.com
intuitinc,2018-03-14 00:00:00,175.0,"['Maryland', 'New Hampshire']",UNK,,,3/14/2018,,,,Enterprise software,,,,,1,Intuit.com
intuitinc,2018-03-15 00:00:00,9.0,['Indiana'],UNK,,,2018-03-15 00:00:00,,,,,,,,,7,
intuitinc,2018-04-04 00:00:00,24.0,"['Maryland', 'New Hampshire']",UNK,,,4/4/2018,,,,Enterprise software,,,,,1,Intuit.com
intuitinc,2018-04-16 00:00:00,2.0,['Indiana'],UNK,2018-05-15 00:00:00,,2018-04-16 00:00:00,,,,,,,,,7,
intuitinc,2018-04-26 00:00:00,9.0,['Maryland'],UNK,,,4/26/2018,,,,Enterprise software,,,,,1,Intuit.com
intuitinc,2018-05-16 00:00:00,4.0,['Maryland'],UNK,,,5/16/2018,,,,Enterprise software,,,,,1,Intuit.com
intuitinc,2018-05-20 00:00:00,1.0,['Indiana'],UNK,,,2018-05-20 00:00:00,,,,,,,,,7,
intuitinc,2018-06-15 00:00:00,11.0,['Maryland'],UNK,,,6/15/2018,,,,Enterprise software,,,,,1,Intuit.com
intuitinc,2018-12-13 00:00:00,5.0,['Maryland'],UNK,,,12/13/2018,,,,Enterprise software,,,,,1,Intuit.com
intuitinc,4/2014-9/8/14 (Discovered on 1/30/15),37.0,['Maine'],UNK,2015-02-15 00:00:00,,4/2014-9/8/14 (Discovered on 1/30/15),,,,Enterprise software,,,,,7,Intuit.com
intuitinc,On or before 1/30/19; 1/31/19,4.0,['Maine'],UNK,2/26/19,1/30/19; 1/31/19,On or before 1/30/19; 1/31/19,,,Other Commercial ,Enterprise software,,,,,7,Intuit.com
intuitinc,On or before 11/20/18,2.0,['Maine'],UNK,In Process,11/20/18,On or before 11/20/18,,,Other Commercial ,Enterprise software,,,,,1,Intuit.com
intuitinc,On or before 11/24/16,3.0,['Maine'],UNK,2016-12-12 00:00:00,,On or before 11/24/16,,,,,,,,,7,
intuitinc,"On or before 12/9/15 (discovered 12/3/15, 12/9/15)",15.0,['Maine'],UNK,2015-12-23 00:00:00,,"On or before 12/9/15 (discovered 12/3/15, 12/9/15)",,,,,,,,,7,
intuitinc,On or before 2/16/16 (discovered 2/9/16; 2/11/16/ 2/16/16),7.0,['Maine'],UNK,2016-03-08 00:00:00,,On or before 2/16/16 (discovered 2/9/16; 2/11/16/ 2/16/16),,,,,,,,,7,
intuitinc,On or before 2/25/18,1.0,['Maine'],UNK,2018-03-14 00:00:00,,On or before 2/25/18,,,,,,,,,7,
intuitinc,On or before 2/6/18,2.0,['Maine'],UNK,2018-03-05 00:00:00,,On or before 2/6/18,,,,,,,,,7,
intuitinc,On or before 3/08/16 (discovered 3/04/16- 3/08/16),4.0,['Maine'],UNK,2016-04-01 00:00:00,,On or before 3/08/16 (discovered 3/04/16- 3/08/16),,,,,,,,,7,
intuitinc,On or before 3/23/17 (Discovered 1/26/17; 3/1/17; 3/23/17,6.0,['Maine'],UNK,2017-06-13 00:00:00,,On or before 3/23/17 (Discovered 1/26/17; 3/1/17; 3/23/17,,,,,,,,,7,
intuitinc,On or before 4/15/16 (discovered 3/29/16; 4/07/16; 4/15/16),5.0,['Maine'],UNK,2016-04-28 00:00:00,,On or before 4/15/16 (discovered 3/29/16; 4/07/16; 4/15/16),,,,,,,,,7,
intuitinc,On or before 4/15/16 (discovered 4/07/16; 4/15/16),3.0,['Maine'],UNK,2016-05-09 00:00:00,,On or before 4/15/16 (discovered 4/07/16; 4/15/16),,,,,,,,,7,
intuitinc,On or before 4/16/18 (discovered 4/16/18),1.0,['Maine'],UNK,2018-05-16 00:00:00,,On or before 4/16/18 (discovered 4/16/18),,,,,,,,,7,
intuitinc,On or before 5/05/16 (discovered 5/02/16; 5/05/16),3.0,['Maine'],UNK,2016-05-26 00:00:00,,On or before 5/05/16 (discovered 5/02/16; 5/05/16),,,,,,,,,7,
intuitinc,On or before 6/16/16 (Discovered 6/13/16; 6/15/16; 6/16/16),6.0,['Maine'],UNK,2016-07-11 00:00:00,,On or before 6/16/16 (Discovered 6/13/16; 6/15/16; 6/16/16),,,,,,,,,7,
intuitinc,On or before 6/22/17,1.0,['Maine'],UNK,2017-07-21 00:00:00,,On or before 6/22/17,,,,,,,,,7,
intuitinc,On or before 8/15/16,2.0,['Maine'],UNK,2016-10-17 00:00:00,,On or before 8/15/16,,,,,,,,,7,
intuitinc,One or before 4/3/18,2.0,['Maine'],UNK,2018-04-26 00:00:00,,One or before 4/3/18,,,,,,,,,7,
intuitinc,Update to 12/23/15 notice,,['Maine'],UNK,2016-01-15 00:00:00,,Update to 12/23/15 notice,,,,,,,,,7,
invacarecorporation,2018-01-12 00:00:00,187.0,['Indiana'],UNK,2018-03-15 00:00:00,,2018-01-12 00:00:00,,,,,,,,,7,
invacarecorporation,2018-03-14 00:00:00,2.0,"['Maryland', 'New Hampshire']",UNK,,,3/14/2018,,,,,,,,,1,www.invacare.com
"invensense, inc., ",2016-04-15 00:00:00,,['New Hampshire'],UNK,,,"April 15, 2016",,,,Consumer Electronics,https://www.doj.nh.gov/consumer/security-breaches/documents/invensense-20160415.pdf,,TDK,,7,invensense.com
inventiv health,2016-07-22 00:00:00,218.0,['Maryland'],UNK,,,7/22/2016,,,,Clinical Research,,,,,1,syneoshealth.com
"inventiv health, inc.",2016-06-01 00:00:00,14604.0,['Indiana'],UNK,2016-07-21 00:00:00,,2016-06-01 00:00:00,,,,Clinical Research,,,,,7,syneoshealth.com
"inventiv health, inc.",2016-06-02 00:00:00,21.0,"['Maine', 'California']",UNK,2016-07-21 00:00:00,,2016-06-02 00:00:00,,,,,,,,,7,
"inventive health, ",2016-07-21 00:00:00,,['New Hampshire'],UNK,,,"July 21, 2016",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/inventive-health-20160721.pdf,,,,7,
inventriv health,2016-07-21 00:00:00,218.0,['Maryland'],UNK,,,7/21/2016,,,,,,,,,1,
"investacorp, inc.",2011-11-29 00:00:00,,['California'],UNK,,,11/29/2011,,,,Investment services,https://oag.ca.gov/ecrime/databreach/reports/sb24-23280,,,2012-05-29 00:00:00,7,www.ladenburg.com
"investacorp, inc.",2012-04-19 00:00:00,,['New Hampshire'],UNK,,,"April 19, 2012",,,,Investment services,https://www.doj.nh.gov/consumer/security-breaches/documents/investacorp-20120419.pdf,,,,7,www.ladenburg.com
"investment professionals, inc.","11/2016, (discovered 1/13/17)",1.0,['Maine'],UNK,2018-02-07 00:00:00,,"11/2016, (discovered 1/13/17)",,,,,,,,,7,
"invulu, inc.",Discovered 6/15/14,2.0,['Maine'],UNK,2014-07-15 00:00:00,,Discovered 6/15/14,,,,,,,,,7,
iowamutualinsurancecompany,2017-01-30 00:00:00,1.0,['Indiana'],UNK,2017-03-02 00:00:00,,2017-01-30 00:00:00,,,,,,,,,7,
"ipromo.com, ",2012-12-03 00:00:00,,['New Hampshire'],UNK,,,"December 03, 2012",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/ipromo-20121203.pdf,,,,7,
"iremedy healthcare companies, inc., the, ",2018-07-09 00:00:00,,['New Hampshire'],UNK,,,"July 09, 2018",,,,Pharmaceuticals,https://www.doj.nh.gov/consumer/security-breaches/documents/iremedy-20180709.pdf,,,,7,www.zyduscadila.com
iremedyhealthcarecompaniesincformerlypacquinhealthcarecompaniesinc,2017-10-01 00:00:00,390.0,['Indiana'],UNK,2018-06-29 00:00:00,,2017-10-01 00:00:00,,,,,,,,,7,
iron horse bicycle classic,2013-04-25 00:00:00,,['New Hampshire'],UNK,,,"April 25, 2013",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/iron-horse-20130425.pdf,,,,7,
iron horse bicycle classic,"As early as November 30, 12 ",1.0,['Maine'],UNK,2013-04-25 00:00:00,,"As early as November 30, 12 ",,,,,,,,,7,
ironoutincdbasummitbrands,2016-03-07 00:00:00,70.0,['Indiana'],UNK,2016-03-10 00:00:00,,2016-03-07 00:00:00,,,,,,,,,7,
irvine scientific,2012-12-18 00:00:00,,['New Hampshire'],UNK,,,"December 18, 2012",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/irvine-scientific-20121218.pdf,,,,7,andreasgal.com
irvine scientific,Found out about breach on 10/31/2012,3.0,['Maine'],UNK,2012-12-01 00:00:00,,Found out about breach on 10/31/2012,,,,,,,,,7,andreasgal.com
"irwin s. alpern, p.c.",2018-07-31 00:00:00,1.0,['Maryland'],UNK,,,7/31/2018,,,,,,,,,1,
iscoindustriesinc,2016-03-02 00:00:00,479.0,['Indiana'],UNK,2016-03-07 00:00:00,,2016-03-02 00:00:00,,,,,,,,,7,
iscoindustriesinc,2016-03-07 00:00:00,2.0,['Maryland'],UNK,,,3/7/2016,,,,Conglomerate,,,,,7,Teledyne.com
iscoindustriesinc,3/2/16 (discovered 3/3/16),2.0,['Maine'],UNK,2016-03-07 00:00:00,,3/2/16 (discovered 3/3/16),,,,,,,,,7,
island hotel company limited,2016-03-08 00:00:00,,['Washington'],UNK,,,03/08/2016 to 10/22/2016,,2016-10-22 00:00:00,,Hospitality,https://agportal-s3bucket.s3.amazonaws.com/uploadedfiles/Another/Supporting_Law_Enforcement/IslandHotelCompanyLimited.2016-11-29.pdf,,,2016-11-21 00:00:00,7,la.com
island hotel company limited,2016-03-09 00:00:00,,"['California', 'Indiana', 'Oregon']",UNK,,,"03/09/2016, 10/22/2016",,2016-10-22 00:00:00,,Hospitality,https://oag.ca.gov/ecrime/databreach/reports/sb24-65066,,,2016-11-23 00:00:00,7,la.com
island hotel company limited,2016-11-21 00:00:00,,"['Maryland', 'New Hampshire']",UNK,,,11/21/2016,,,,Hospitality,,,,,7,la.com
island hotel company limited,3/9/2016,,['Oregon'],UNK,"Monday, November 21, 2016","Friday, October 21, 2016",3/9/2016,,,,Hospitality,,,,11/23/2016,7,la.com
"island hotel company limited, one casino drive, paradise island, bahamas",11/1/16 - 4/3/17,,['Maine'],UNK,2017-07-24 00:00:00,,11/1/16 - 4/3/17,,,,,,,,,7,
"island hotel company limited, one casino drive, paradise island, bahamas",3/9/16 to 10/22/16 (discovered 10/21/16),,['Maine'],UNK,2016-11-22 00:00:00,,3/9/16 to 10/22/16 (discovered 10/21/16),,,,,,,,,7,
islandoutdoorllc,11/1/17-2/14/18,4.0,['Maine'],UNK,2018-03-15 00:00:00,,11/1/17-2/14/18,,,,,,,,,7,
islandoutdoorllc,2017-11-01 00:00:00,979.0,['Indiana'],UNK,2018-03-15 00:00:00,,2017-11-01 00:00:00,,,,,,,,,7,
islandoutdoorllc,2018-03-15 00:00:00,17.0,['Maryland'],UNK,,,3/15/2018,,,,ApparelAccessories,,,,,1,vfc.com
"iss solutions, ",2018-03-06 00:00:00,,['New Hampshire'],UNK,,,"March 06, 2018",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/iss--solutions-20180306.pdf,,,,7,www.issworld.com
isssolutionsinc,2018-01-23 00:00:00,2295.0,['Indiana'],UNK,2018-03-07 00:00:00,,2018-01-23 00:00:00,,,,,,,,,7,
"itagroup,inc.",2017-05-11 00:00:00,12.0,"['Maryland', 'New Hampshire']",UNK,,,5/11/2017,,,,,,,,,1,
"itagroup,inc.",2017-12-28 00:00:00,176.0,['Indiana'],UNK,2017-05-11 00:00:00,,2017-12-28 00:00:00,,,,,,,,,7,
ithacacollege,2017-07-14 00:00:00,143.0,['Indiana'],UNK,2018-03-14 00:00:00,,2017-07-14 00:00:00,,,,,,,,,7,
ithacacollege,2018-03-08 00:00:00,359.0,['Indiana'],UNK,2018-06-13 00:00:00,,2018-03-08 00:00:00,,,,,,,,,7,
ithacacollege,2018-04-17 00:00:00,1.0,['Maryland'],UNK,,,4/17/2018,,,,,,,,,1,
ithacacollege,2018-06-13 00:00:00,41.0,"['Maryland', 'New Hampshire']",UNK,,,6/13/2018,,,,,,,,,1,
ithaka,2016-03-20 00:00:00,,['Maine'],UNK,2016-03-29 00:00:00,,2016-03-20 00:00:00,,,,,,,,,7,
ithaka,Approximately 3/17/14,1.0,['Maine'],UNK,2014-03-27 00:00:00,,Approximately 3/17/14,,,,,,,,,7,
ithica college,2018-03-08 00:00:00,5.0,['Maine'],UNK,2018-06-13 00:00:00,,2018-03-08 00:00:00,,,,,,,,,7,
itickets-retail,2015-09-01 00:00:00,1.0,['Maine'],UNK,2015-10-20 00:00:00,,2015-09-01 00:00:00,,,,,,,,,7,
"itw food equipment group, ",2007-08-10 00:00:00,,['New Hampshire'],UNK,,,"August 10, 2007",,,,Various,https://www.doj.nh.gov/consumer/security-breaches/documents/itw-food-equipment-20070810.pdf,,,,7,
ives &amp; sultan llp,2017-05-08 00:00:00,5.0,['Maryland'],UNK,,,5/8/2017,,,,,,,,,1,
ives&sultanllp,2016-11-01 00:00:00,2518.0,['Indiana'],UNK,2017-05-08 00:00:00,,2016-11-01 00:00:00,,,,,,,,,7,
ives&sultanllp,2017-05-08 00:00:00,,['New Hampshire'],UNK,,,"May 08, 2017",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/ives-sultan-20170508.pdf,,,,7,
j crew,Unknown (discovered 9/12/18),1.0,['Maine'],UNK,2018-10-02 00:00:00,,Unknown (discovered 9/12/18),,,,,,,,,7,
"j. lohr vineyards, ",2008-02-19 00:00:00,,['New Hampshire'],UNK,,,"February 19, 2008",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/j-lohr-vineyards-20080219.pdf,,,,7,
"j. polep distribution services, ",2016-08-17 00:00:00,,['New Hampshire'],UNK,,,"August 17, 2016",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/j-polep-distribution-20160817.pdf,,,,7,
"j. press online, ",2011-01-19 00:00:00,,['New Hampshire'],UNK,,,"January 19, 2011",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/j-press-online-20110119.pdf,,,,7,
"j.c. penney corporation, inc.",2018-03-27 00:00:00,11.0,"['Maryland', 'New Hampshire']",UNK,,,3/27/2018,,,,Retail,,,,,1,jcp.com
"j.m. smucker company, ",2010-04-29 00:00:00,,['New Hampshire'],UNK,,,"April 29, 2010",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/jm-smucker-20100429.pdf,,,,7,jmsmucker.com
"j.m. smucker company, ",2014-02-27 00:00:00,,['New Hampshire'],UNK,,,"February 27, 2014",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/jm-smucker-20140227.pdf,,,,7,jmsmucker.com
"j2 cloud services, llc",01/27/19-02/03/19,3097.0,['Maine'],UNK,3/15/19,02/21/19,01/27/19-02/03/19,,,Other Commercial ,Cloud computing Consumer electronics Digital distribution E-commerce,,,,,1,www.amazon.com
jace bloom,2016-12-01 00:00:00,1.0,['Maine'],UNK,2017-01-17 00:00:00,,2016-12-01 00:00:00,,,,,,,,,7,
"jack anthony industries, inc",2017-02-06 00:00:00,,['California'],UNK,,,"02/06/2017, 02/07/2017, 02/08/2017, 02/09/2017, 02/10/2017, 02/11/2017, 02/12/2017, 02/13/2017, 02/14/2017, 02/15/2017, 02/16/2017, 02/17/2017, 02/18/2017, 02/19/2017, 02/20/2017, 02/22/2017, 02/23/2017, 02/21/2017",,2017-02-21 00:00:00,,Food manufacturing,https://oag.ca.gov/ecrime/databreach/reports/sb24-67641,,,2017-04-14 00:00:00,7,
jacks barbeque,Dec. 2015,1.0,['Maine'],UNK,2016-01-14 00:00:00,,Dec. 2015,,,,,,,,,7,
jackson college,2017-03-21 00:00:00,1.0,['Maryland'],UNK,,,3/21/2017,,,,,,,,,6,
jackson hewitt tax service inc. (paper),May - December 2016 (discovered 2/2017),2.0,['Maine'],UNK,2017-04-28 00:00:00,,May - December 2016 (discovered 2/2017),,,,,,,,,7,
jackson national life insurance company,2011-05-25 00:00:00,,['New Hampshire'],UNK,,,"May 25, 2011",,,,Financial Services,https://www.doj.nh.gov/consumer/security-breaches/documents/jackson-natinal-20110525.pdf,,Prudential plc,,7,jackson.com
jackson national life insurance company,2017-09-18 00:00:00,121.0,['Maryland'],UNK,,,9/18/2017,,,,Financial Services,,,Prudential plc,,1,jackson.com
"jackson therapy partners, ",2011-12-19 00:00:00,,['New Hampshire'],UNK,,,December 19 2011,,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/jackson-therapy-20111219.pdf,,,,7,
jacksonhewitttaxserviceinc.,2016-05-01 00:00:00,77178.0,['Indiana'],UNK,2017-04-28 00:00:00,,2016-05-01 00:00:00,,,,,,,,,7,jacksonhewitt.com
jacksonhewitttaxserviceinc.,2017-04-28 00:00:00,10.0,['Maryland'],UNK,,,4/28/2017,,,,,,,,,1,jacksonhewitt.com
jacuzzi brands llc,2017-09-11 00:00:00,3.0,['Maryland'],UNK,,,9/11/2017,,,,Plumbing manufacturing,,,,,7,Jacuzzi.com
jam paper & envelope,2016-06-15 00:00:00,,"['California', 'Oregon']",UNK,,,"06/15/2016, 11/06/2017",,2017-11-06 00:00:00,,,https://oag.ca.gov/ecrime/databreach/reports/sb24-119442,,,2017-12-01 00:00:00,7,
jam paper & envelope,2017-09-06 00:00:00,,['Washington'],UNK,,,09/06/2017,,,,,https://agportal-s3bucket.s3.amazonaws.com/uploadedfiles/Another/Supporting_Law_Enforcement/JamPaperAndEnvelope.2017-12-01.pdf,,,2017-12-01 00:00:00,7,
jam paper & envelope,6/15/16-11/6/17,132.0,['Maine'],UNK,2017-12-01 00:00:00,,6/15/16-11/6/17,,,,,,,,,7,
jam paper & envelope,6/15/2016,,['Oregon'],UNK,"Friday, December 1, 2017","Friday, November 17, 2017",6/15/2016 - 11/6/2017,,11/6/2017,,,,,,12/01/2017,7,
jam paper & envelope,December 012017,,['New Hampshire'],UNK,,,December 012017,,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/jam-paper-20171201.pdf,,,,7,
jam paper &amp; envelope,2017-12-04 00:00:00,683.0,['Maryland'],UNK,,,12/4/2017,,,,,,,,,1,
"james p. rinaldi, cpa, ",December 292017,,['New Hampshire'],UNK,,,December 292017,,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/james-rinaldi-20171229.pdf,,,,7,
"james perse enterprises, inc.",02/09/2019-02/21/19,684.0,['Maine'],UNK,03/13/19,03/06/19,02/09/2019-02/21/19,,,Other Commercial ,,,,,,7,
"james r. glidewell, dental ceramics, inc. and its subsidiaries",2015-02-28 00:00:00,,['California'],UNK,,,02/28/2015,,,,,https://oag.ca.gov/ecrime/databreach/reports/sb24-57775,,,2015-09-14 00:00:00,7,
"james rinaldi, cpa",2017-09-01 00:00:00,9.0,['Maine'],UNK,2017-12-29 00:00:00,,2017-09-01 00:00:00,,,,,,,,,7,
jand inc. d/b/a warby parker,2018-09-25 00:00:00,,['California'],UNK,,,"09/25/2018, 11/30/2018",,2018-11-30 00:00:00,,Retail,https://oag.ca.gov/ecrime/databreach/reports/sb24-143124,,,2018-12-21 00:00:00,7,www.warbyparker.com
jand inc. d/b/a warby parker,2018-12-20 00:00:00,4483.0,['Maryland'],UNK,,,12/20/2018,,,,Retail,,,,,1,www.warbyparker.com
jand inc. d/b/a warby parker,2025-09-01 00:00:00,,['Delaware'],UNK,,,9/25 – 11/26/18,,2018-11-26 00:00:00,,Retail,https://attorneygeneral.delaware.gov/wp-content/uploads/sites/50/2019/02/WarbyParker.pdf,,,2018-12-20 00:00:00,7,www.warbyparker.com
jand inc. d/b/a warby parker,9/25/18-11/26/18,163.0,['Maine'],UNK,12/20/18,11/26/18,9/25/18-11/26/18,,,Other Commercial ,Retail,,,,,7,www.warbyparker.com
"japan foundation, los angeles, ",2010-10-21 00:00:00,,['New Hampshire'],UNK,,,"October 21, 2010",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/japan-foundation-20101021.pdf,,,,7,
"jarrett & luitjens, plc",2018-04-19 00:00:00,11.0,['Maine'],UNK,2018-05-24 00:00:00,,2018-04-19 00:00:00,,,,,,,,,7,
"jarrett & luitjens, plc",2018-05-24 00:00:00,,['New Hampshire'],UNK,,,"May 24, 2018",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/jarrett-20180524.pdf,,,,7,
"jarrett &amp; luitjens, plc",2018-05-25 00:00:00,7.0,['Maryland'],UNK,,,5/25/2018,,,,,,,,,4,
"jas.townsend&sons,inc.",2017-01-09 00:00:00,45.0,['Indiana'],UNK,2017-06-05 00:00:00,,2017-01-09 00:00:00,,,,,,,,,7,
jason's deli,2018-01-18 00:00:00,,['New Jersey'],UNK,,,"JANUARY 18, 2018",,,,,,,,,7,
jason's deli,November 2018,2.0,['Maine'],UNK,12/19/18,November 2018,November 2018,,,Other Commercial ,Restaurants,,,,,7,jasonsdeli.com
"jb autosports, inc.",2015-08-01 00:00:00,5459.0,"['California', 'Indiana', 'Oregon']",UNK,,,"08/01/2015, 11/09/2015",,2015-11-09 00:00:00,,,https://oag.ca.gov/ecrime/databreach/reports/sb24-59575,,,2016-01-12 00:00:00,7,
"jb autosports, inc.",2016-01-13 00:00:00,,['Maryland'],UNK,,,1/13/2016,,,,,,,,,1,
"jb autosports, inc.",8/1/2015,,['Oregon'],UNK,"Friday, January 8, 2016",,8/1/2015 - 11/9/2015,,11/9/2015,,,,,,03/02/2016,7,
"jb autosports, inc.. 1-8 jefferson ave., des moines, iowa 50314",8/1/15-11/9/15 (Discovered 12/11/15),14.0,['Maine'],UNK,2016-01-13 00:00:00,,8/1/15-11/9/15 (Discovered 12/11/15),,,,,,,,,7,
"jbproducts,afederalprocesscompany",2017-02-23 00:00:00,213.0,['Indiana'],UNK,2017-03-17 00:00:00,,2017-02-23 00:00:00,,,,,,,,,7,
"jc penney corp., inc.","April - August, 2017 (recently learned)",3.0,['Maine'],UNK,2018-03-27 00:00:00,,"April - August, 2017 (recently learned)",,,,,,,,,7,
"jcm partners, llc",2014-03-06 00:00:00,1.0,['Maine'],UNK,2014-04-25 00:00:00,,2014-03-06 00:00:00,,,,,,,,,7,www.slashonline.com
"jcm partners, llc",2014-04-25 00:00:00,,['New Hampshire'],UNK,,,"April 25, 2014",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/jcm-partners-20140425.pdf,,,,7,www.slashonline.com
"jda software, inc.",2018-10-12 00:00:00,26.0,['Maryland'],UNK,,,10/12/2018,,,,"Supply chain management, manufacturing planning, retail planning and operations",,,,,1,jda.com
"jeanne d'arc credit union, ",2011-11-30 00:00:00,,['New Hampshire'],UNK,,,"November 30, 2011",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/jeanne-darc-20111130.pdf,,,,7,
"jeffrey born, cpa, inc.",2017-12-31 00:00:00,,['California'],UNK,,,12/31/2017,,,,,https://oag.ca.gov/ecrime/databreach/reports/sb24-133179,,,2018-01-26 00:00:00,7,
"jeffrey s. steiner, cpa, pa",2017-03-30 00:00:00,,['Maryland'],UNK,,,3/30/2017,,,,,,,,,1,
"jemisoninternalmedicine,pc",2017-12-20 00:00:00,6229.0,['Indiana'],UNK,2018-02-16 00:00:00,,2017-12-20 00:00:00,,,,,,,,,7,
