Link to PDF,Dates of Breach,Name of Entity,State Reported,Source(s),Start Date of Breach,End Date of Breach
https://www.doj.nh.gov/consumer/security-breaches/documents/intimacy-management-20150603.pdf,"June 03, 2015","Intimacy Management Company, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2015-06-03 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/intouch-credit-union-20171108.pdf,"November 08, 2017","InTouch Credit Union, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-11-08 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/intuit-20180404.pdf,"April 04, 2018","Intuit, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-04-04 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/intuit-20180314.pdf,"March 14, 2018","Intuit, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-03-14 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/intuit-20180305.pdf,March 05 2018,"Intuit, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-03-05 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/intuit-20180209.pdf,"February 09, 2018","Intuit, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-02-09 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/intuit-20170815.pdf,"August 15, 2017","Intuit, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-08-15 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/intuit-20170613.pdf,"June 13, 2017","Intuit, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-06-13 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/intuit-20170505.pdf,"May 05, 2017","Intuit, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-05-05 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/intuit-20170317.pdf,"March 17, 2017","Intuit, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-03-17 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/intuit-20170310.pdf,"March 10, 2017","Intuit, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-03-10 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/intuit-20170221.pdf,"February 21, 2017","Intuit, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-02-21 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/intuit-20170209.pdf,"February 09, 2017","Intuit, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-02-09 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/intuit-20170201.pdf,"February 01, 2017","Intuit, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-02-01 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/intuit-20170126.pdf,"January 26, 2017","Intuit, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-01-26 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/intuit-20161212.pdf,"December 12, 2016","Intuit, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2016-12-12 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/intuit-20161202.pdf,"December 02, 2016","Intuit, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2016-12-02 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/intuit-20161104.pdf,"November 04, 2016","Intuit, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2016-11-04 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/intuit-20161017.pdf,"October 17, 2016","Intuit, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2016-10-17 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/intuit-20160915.pdf,"September 15, 2016","Intuit, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2016-09-15 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/intuit-20160711.pdf,"July 11, 2016","Intuit, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2016-07-11 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/intuit-20160621.pdf,"June 21, 2016","Intuit, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2016-06-21 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/intuit-20160610.pdf,"June 10, 2016","Intuit, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2016-06-10 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/intuit-20160526.pdf,"May 26, 2016","Intuit, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2016-05-26 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/intuit-20160509.pdf,"May 09, 2016","Intuit, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2016-05-09 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/intuit-20160428.pdf,"April 28, 2016","Intuit, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2016-04-28 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/intuit-20160413.pdf,"April 13, 2016","Intuit, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2016-04-13 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/intuit-20160401.pdf,"April 01, 2016","Intuit, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2016-04-01 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/intuit-20160316.pdf,"March 14, 2016","Intuit, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2016-03-14 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/intuit-20160302.pdf,"March 02, 2016","Intuit, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2016-03-02 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/intuit-20151223.pdf,"December 23, 2015","Intuit, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2015-12-23 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/intuit-20150211.pdf,"February 11, 2015","Intuit, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2015-02-11 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/intuit-20080905.pdf,"September 05, 2008","Intuit, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2008-09-05 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/invacare-20180314.pdf,"March 14, 2018","Invacare Corporation, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-03-14 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/invensense-20160415.pdf,"April 15, 2016","InvenSense, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2016-04-15 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/investacorp-20120419.pdf,"April 19, 2012","Investacorp, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2012-04-19 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/inventive-health-20160721.pdf,"July 21, 2016","inVentive Health, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2016-07-21 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/ipromo-20121203.pdf,"December 03, 2012","ipromo.com, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2012-12-03 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/iremedy-20180709.pdf,"July 09, 2018","iRemedy Healthcare Companies, Inc., The, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-07-09 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/iron-horse-20130425.pdf,"April 25, 2013","Iron Horse Bicycle Classic, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2013-04-25 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/irvine-scientific-20121218.pdf,"December 18, 2012","Irvine Scientific, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2012-12-18 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/island-hotel-20161121.pdf,"November 21, 2016","Island Hotel Company Limited, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2016-11-21 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/iss--solutions-20180306.pdf,"March 06, 2018","ISS Solutions, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-03-06 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/ita-group-20170511.pdf,"May 11, 2017","ITA Group, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-05-11 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/ithaca-college-20180613.pdf,"June 13, 2018","Ithaca College, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-06-13 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/itw-food-equipment-20070810.pdf,"August 10, 2007","ITW Food Equipment Group, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2007-08-10 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/ives-sultan-20170508.pdf,"May 08, 2017","Ives & Sultan LLP, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-05-08 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/jackson-natinal-20110525.pdf,"May 25, 2011","Jackson National Life Insurance Company, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2011-05-25 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/jackson-therapy-20111219.pdf,December 19 2011,"Jackson Therapy Partners, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2011-12-19 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/jam-paper-20171201.pdf,December 012017,"JAM Paper & Envelope, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,December 012017,
https://www.doj.nh.gov/consumer/security-breaches/documents/james-rinaldi-20171229.pdf,December 292017,"James P. Rinaldi, CPA, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,December 292017,
https://www.doj.nh.gov/consumer/security-breaches/documents/japan-foundation-20101021.pdf,"October 21, 2010","Japan Foundation, Los Angeles, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2010-10-21 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/jarrett-20180524.pdf,"May 24, 2018","Jarrett & Luitjens, PLC, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-05-24 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/jcm-partners-20140425.pdf,"April 25, 2014","JCM Partners, LLC, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2014-04-25 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/jc-penney-20180327.pdf,"March 27, 2018","JC Penney Corporation, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-03-27 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/jeanne-darc-20111130.pdf,"November 30, 2011","Jeanne D'Arc Credit Union, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2011-11-30 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/je-sandifer-20180802.pdf,"August 02, 2018","J.E. Sandifer Financial Consultants, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-08-02 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/jennifer-miller-20181113.pdf,"November 13, 2018","Jennifer Miller Ltd.,  ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-11-13 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/jetblue-20110627.pdf,"June 27, 2011","JetBlue, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2011-06-27 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/jetro-20111123.pdf,"November 23, 2011","Jetro/Restaurant Depot, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2011-11-23 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/jewelry-20170607.pdf,"June 07, 2017","Jewelry.com, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-06-07 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/jewish-federation-20181029.pdf,"October 29, 2018","Jewish Federation of Cincinnati, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-10-29 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/jewish-federation-20180709.pdf,"July 09, 2018","Jewish Federation of Cincinnati, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-07-09 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/jfynetworks-20090612.pdf,"June 12, 2009","JFYNetworks, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2009-06-12 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/jiffy-lube-20140707.pdf,"July 07, 2014","Jiffy Lube, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2014-07-07 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/jimmy-johns-20140924.pdf,"September 24, 2014","Jimmy John's Franchises LLC, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2014-09-24 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/j-lohr-vineyards-20080219.pdf,"February 19, 2008","J. Lohr Vineyards, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2008-02-19 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/jm-smucker-20140227.pdf,"February 27, 2014","J.M. Smucker Company, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2014-02-27 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/jm-smucker-20100429.pdf,"April 29, 2010","J.M. Smucker Company, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2010-04-29 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/jn-phillips-20170317.pdf,"March 17, 2017","JN Phillips Company, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-03-17 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/jofit-20170222.pdf,"February 22, 2017","JoFit, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-02-22 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/johnny-appleseed-20190109.pdf,"January 9, 2019","Johnny Appleseed's Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2019-01-09 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/john-y-trent-20180404.pdf,"April 04, 2018","John Y. Trent & Associates, LLC, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-04-04 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/johns-hopkins-20070207.pdf,"February 07, 2007","Johns Hopkins, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2007-02-07 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/johns-hopkins-university-20140422.pdf,"April 22, 2014","Johns Hopkins University, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2014-04-22 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/johns-hopkins-university-20100318.pdf,"March 18, 2010","Johns Hopkins University, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2010-03-18 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/johnson-and-johnson-20070709.pdf,"July 09, 2007","Johnson & Johnson, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2007-07-09 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/johnson-hearn-vinegar-gee-20170414.pdf,"April 14, 2017","Johnson, Hearn, Vinegar & Gee, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-04-14 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/johnson-lauder-savidge-20181121.pdf,"November 21, 2018","Johnson, Lauder & Savidge, LLP, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-11-21 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/joseph-beth-20170224.pdf,"February 24, 2017","Joseph-Beth Enterprises LLC, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-02-24 00:00:00,
