Dates of Breach,End Date of Breach,Individuals Affected,Link to PDF,Name of Entity,Reported Date,Source(s),Start Date of Breach,State Reported
6/4/2018-6/6/2018,2018-06-06 00:00:00,2 in Montana, https://media.dojmt.gov/wp-content/uploads/American-Institute-of-Aeronautics-and-Astronautics-AIAA.pdf ,American Institute of Aeronautics and Astronautics (AIAA),2018-08-07 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-06-04 00:00:00,Montana
7/11/2018-7/16/2018,2018-07-16 00:00:00,4 in Montana, https://media.dojmt.gov/wp-content/uploads/CNG-Financial-Corporation-Inc.pdf ,CNG Financial Corporation Inc,2018-08-15 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-07-11 00:00:00,Montana
6/7/2018-6/21/2018,2018-06-21 00:00:00,2 in Montana, https://media.dojmt.gov/wp-content/uploads/Authentic-Recovery-LLC.pdf ,Authentic Recovery Center,2018-08-15 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-06-07 00:00:00,Montana
11/2/2017-1/2/2018,2018-01-02 00:00:00,Unknown in Montana, https://media.dojmt.gov/wp-content/uploads/Cheddars-Scratch-Kitchen.pdf ,Cheddar's Scratch Kitchen,2018-08-16 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-11-02 00:00:00,Montana
12/7/2017-5/22/2018,2018-05-22 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/LA-Fashion-Lasula.pdf ,LA Fashion (Lasula),2018-08-16 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-12-07 00:00:00,Montana
7/24/2018-7/26/2018,2018-07-26 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Mondelez-Global.pdf ,Mondelez Global,2018-08-16 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-07-24 00:00:00,Montana
7/6/2018-7/6/2018,2018-07-06 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Acadiana-Computer-Systems-Inc.pdf ,Acadiana Computer Systems (ACS),2018-08-17 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-07-06 00:00:00,Montana
5/27/2018-6/20/2018,2018-06-20 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Monroe-Capital.pdf ,Monroe Capital holdings LLC (Newport Academy),2018-08-17 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-05-27 00:00:00,Montana
5/28/2018-7/22/2018,2018-07-22 00:00:00,10 in Montana, https://media.dojmt.gov/wp-content/uploads/SureFire.pdf ,SureFire,2018-08-19 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-05-28 00:00:00,Montana
3/2/2018-3/19/2018,2018-03-19 00:00:00,4 in Montana, https://media.dojmt.gov/wp-content/uploads/Bank-of-the-West-1.pdf ,Bank of the West,2018-08-20 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-03-02 00:00:00,Montana
7/16/2018-7/19/2018,2018-07-19 00:00:00,17 in Montana, https://media.dojmt.gov/wp-content/uploads/Health-Management-Concepts-Inc.pdf ,"Health Management Concepts, Inc. Pacific National Benefits Funds",2018-08-22 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-07-16 00:00:00,Montana
6/22/2018-6/22/2018,2018-06-22 00:00:00,244 in Montana, https://media.dojmt.gov/wp-content/uploads/The-Wellness-Institute.pdf ,The Wellness Institute of Montana and Jennings Management,2018-08-23 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-06-22 00:00:00,Montana
4/13/2018-5/24/2018,2018-05-24 00:00:00,7 in Montana, https://media.dojmt.gov/wp-content/uploads/TKC-Holdings.pdf ,TKC Holdings,2018-08-24 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-04-13 00:00:00,Montana
4/9/2018-4/9/2018,2018-04-09 00:00:00,3 in Montana, https://media.dojmt.gov/wp-content/uploads/Salter-Labs.pdf ,Salter Labs,2018-08-27 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-04-09 00:00:00,Montana
5/17/2018-5/17/2018,2018-05-17 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/PacificSource-Health-Plans.pdf ,Joint Resources Commission,2018-08-28 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-05-17 00:00:00,Montana
,,nan in Montana,,,,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,,Montana
6/1/2018-7/9/2018,2018-07-09 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/ESJ-Towers-Inc..pdf ,LÍLLÉbaby,2018-08-28 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-06-01 00:00:00,Montana
7/19/2018-7/18/2018,2018-07-18 00:00:00,2 in Montana, https://media.dojmt.gov/wp-content/uploads/Sierra-Nevada-Brewing-Company.pdf ,"ESJ Towers, Inc",2018-08-28 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-07-19 00:00:00,Montana
8/7/2018-8/28/2018,2018-08-28 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Joint-Commission-Resources-Inc.pdf ,Sierra Nevada Brewing Company,2018-08-28 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-08-07 00:00:00,Montana
4/1/2018-8/17/2018,2018-08-17 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Gray-Inc..pdf ,"Gray, Inc.",2018-08-29 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-04-01 00:00:00,Montana
8/22/2018-8/24/2018,2018-08-24 00:00:00,5 in Montana, https://media.dojmt.gov/wp-content/uploads/Air-Canada.pdf ,Air Canada,2018-08-29 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-08-22 00:00:00,Montana
5/2/2018-5/3/2018,2018-05-03 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Holtey-Law.pdf ,Holtey Law,2018-08-30 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-05-02 00:00:00,Montana
4/4/2018-5/4/2018,2018-05-04 00:00:00,3 in Montana, https://media.dojmt.gov/wp-content/uploads/Garretson-Resolution-Group.pdf ,Garretson Resolution Group,2018-08-30 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-04-04 00:00:00,Montana
2/4/2018-2/26/2018,2018-02-26 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Tousley-Brain-Stephens.pdf ,Tousley Brain Stephens,2018-08-31 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-02-04 00:00:00,Montana
5/6/2018-5/22/2018,2018-05-22 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/St.-Josephs-Medical-Center.pdf ,St. Joseph's Medical Center,2018-08-31 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-05-06 00:00:00,Montana
2/7/2018-3/27/2018,2018-03-27 00:00:00,17 in Montana, https://media.dojmt.gov/wp-content/uploads/Movement-Mortgage-LLC.pdf ,Movement Mortgage LLC,2018-08-31 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-02-07 00:00:00,Montana
9/27/2017-7/14/2018,2018-07-14 00:00:00,66 in Montana, https://media.dojmt.gov/wp-content/uploads/Dutch-Gardens.pdf ,Dutch Gardens USA,2018-09-05 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-09-27 00:00:00,Montana
3/27/2018-3/29/2018,2018-03-29 00:00:00,12 in Montana, https://media.dojmt.gov/wp-content/uploads/Nardella-Taylor.pdf ,Nardella & Taylor,2018-09-07 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-03-27 00:00:00,Montana
5/9/2018-7/9/2018,2018-07-09 00:00:00,8 in Montana, https://media.dojmt.gov/wp-content/uploads/Title-Nine.pdf ,Title Nine,2018-09-07 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-05-09 00:00:00,Montana
8/8/2018-8/8/2018,2018-08-08 00:00:00,Unknown in Montana, https://media.dojmt.gov/wp-content/uploads/KLX-Energy-Services.pdf ,KLX Energy Services,2018-09-08 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-08-08 00:00:00,Montana
4/1/2018-4/30/2018,2018-04-30 00:00:00,16 in Montana, https://media.dojmt.gov/wp-content/uploads/Roadrunner-Transportation-Services.pdf ,Roadrunner Transportation Services,2018-09-10 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-04-01 00:00:00,Montana
4/29/2018-6/12/2018,2018-06-12 00:00:00,6 in Montana, https://media.dojmt.gov/wp-content/uploads/Delta-Pilots-Mutual-Aid.pdf ,Delta Pilots Mutual Aid,2018-09-11 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-04-29 00:00:00,Montana
8/14/2018-8/14/2018,2018-08-14 00:00:00,900 in Montana, https://media.dojmt.gov/wp-content/uploads/VenatoRX.pdf ,Legacy Properties,2018-09-12 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-08-14 00:00:00,Montana
4/1/2018-8/1/2018,2018-08-01 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Peaceful-Valley-Farm-Supply.pdf ,VenatoRX,2018-09-12 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-04-01 00:00:00,Montana
2/9/2018-8/22/2018,2018-08-22 00:00:00,155 in Montana, https://media.dojmt.gov/wp-content/uploads/Legacy-Properties.pdf ,Peaceful Valley Family Farm,2018-09-12 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-02-09 00:00:00,Montana
7/13/2018-7/18/2018,2018-07-18 00:00:00,2 in Montana, https://media.dojmt.gov/wp-content/uploads/Guardant-Health.pdf ,Guardant Health,2018-09-16 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-07-13 00:00:00,Montana
5/16/2018-5/16/2018,2018-05-16 00:00:00,21 in Montana, https://media.dojmt.gov/wp-content/uploads/The-Affiliated-Group.pdf ,The Affiliated Group,2018-09-18 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-05-16 00:00:00,Montana
6/1/2018-8/22/2018,2018-08-22 00:00:00,Unknown in Montana, https://media.dojmt.gov/wp-content/uploads/Shein-1.pdf ,Shein,2018-09-21 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-06-01 00:00:00,Montana
6/26/2018-6/26/2018,2018-06-26 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Smith-Freed-Eberhard.pdf ,Smith Freed & Eberhard,2018-09-21 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-06-26 00:00:00,Montana
7/10/2018-7/10/2018,2018-07-10 00:00:00,3 in Montana, https://media.dojmt.gov/wp-content/uploads/First-Financial-Bank-N.A..pdf ,First Financial Bank,2018-09-21 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-07-10 00:00:00,Montana
7/22/2018-7/22/2018,2018-07-22 00:00:00,22 in Montana, https://media.dojmt.gov/wp-content/uploads/YRC-Worldwide.pdf ,YRC Worldwide,2018-09-21 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-07-22 00:00:00,Montana
2/22/2017-5/22/2018,2018-05-22 00:00:00,116 in Montana, https://media.dojmt.gov/wp-content/uploads/Tech-Rabbit.pdf ,Tech Rabbit,2018-09-21 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-02-22 00:00:00,Montana
9/4/2014-8/23/2018,2018-08-23 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Village-People.pdf ,Village People,2018-09-25 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2014-09-04 00:00:00,Montana
4/9/2018-4/9/2018,2018-04-09 00:00:00,5 in Montana, https://media.dojmt.gov/wp-content/uploads/Another-Planet-Entertainment.pdf ,Another Planet Entertainment,2018-09-27 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-04-09 00:00:00,Montana
6/20/2018-9/18/2018,2018-09-18 00:00:00,2 in Montana, https://media.dojmt.gov/wp-content/uploads/Maddison-Caison-MC.pdf ,Maddison & Caison (M&C),2018-09-28 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-06-20 00:00:00,Montana
7/5/2018-7/9/2018,2018-07-09 00:00:00,4 in Montana, https://media.dojmt.gov/wp-content/uploads/AEI-Fund-Management.pdf ,AEI Fund Management,2018-09-28 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-07-05 00:00:00,Montana
11/10/2017-11/10/2017,2017-11-10 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Quest-Nutrition.pdf ,Quest Nutrition,2018-09-28 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-11-10 00:00:00,Montana
8/22/2018-8/22/2018,2018-08-22 00:00:00,10 in Montana, https://media.dojmt.gov/wp-content/uploads/Wintrust-Financial-Corporation.pdf ,Wintrust Financial Corporation,2018-09-28 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-08-22 00:00:00,Montana
8/15/2018-8/30/2018,2018-08-30 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Toyota.pdf ,Toyota Industries Group North America,2018-10-01 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-08-15 00:00:00,Montana
2/7/2018-3/27/2018,2018-03-27 00:00:00,10 in Montana, https://media.dojmt.gov/wp-content/uploads/TransUnion-Bodies-of-America-LLC.pdf ,North American Risk Services,2018-10-05 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-02-07 00:00:00,Montana
2/22/2017-8/27/2018,2018-08-27 00:00:00,7 in Montana, https://media.dojmt.gov/wp-content/uploads/California-State-University-East-Bay.pdf ,TransUnion (Bodies of America LLC),2018-10-05 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-02-22 00:00:00,Montana
3/27/2017-9/2/2018,2018-09-02 00:00:00,6 in Montana, https://media.dojmt.gov/wp-content/uploads/Rebound-Orthopedics-Neurosurgery.pdf ,California State University East Bay,2018-10-05 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-03-27 00:00:00,Montana
5/22/2018-5/22/2018,2018-05-22 00:00:00,2 in Montana, https://media.dojmt.gov/wp-content/uploads/Five-Below.pdf ,Rebound Orthopedics & Neurosurgery,2018-10-05 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-05-22 00:00:00,Montana
8/14/2018-9/19/2018,2018-09-19 00:00:00,3 in Montana, https://media.dojmt.gov/wp-content/uploads/HealthFitness.pdf ,Five Below,2018-10-05 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-08-14 00:00:00,Montana
1/8/2018-12/31/2017,2017-12-31 00:00:00,123 in Montana, https://media.dojmt.gov/wp-content/uploads/North-American-Risk-Services-1.pdf ,HealthFitness,2018-10-05 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-01-08 00:00:00,Montana
9/1/2013-8/31/2017,2017-08-31 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Advanced-Medical-Reviews-LLC.pdf ,"Advanced Medical Reviews, LLC",2018-10-08 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2013-09-01 00:00:00,Montana
11/1/2017-12/1/2017,2017-12-01 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/DecisionHR.pdf ,DecisionHR,2018-10-08 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-11-01 00:00:00,Montana
9/5/2018-9/24/2018,2018-09-24 00:00:00,6 in Montana, https://media.dojmt.gov/wp-content/uploads/Cigna.pdf ,Cigna,2018-10-10 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-09-05 00:00:00,Montana
7/1/2018-7/31/2018,2018-07-31 00:00:00,16 in Montana, https://media.dojmt.gov/wp-content/uploads/Envision.pdf ,Envision,2018-10-10 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-07-01 00:00:00,Montana
9/7/2018-9/10/2018,2018-09-10 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Northwestern-Mutual-1.pdf ,Northwestern Mutual,2018-10-10 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-09-07 00:00:00,Montana
9/28/2018-9/28/2018,2018-09-28 00:00:00,2 in Montana, https://media.dojmt.gov/wp-content/uploads/United-States-Liablity-Insurance-Company-USLI.pdf ,United States Liablity Insurance Company (USLI),2018-10-11 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-09-28 00:00:00,Montana
,,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Ameriprise-Finacial-Auto-and-Home.pdf ,Ameriprise Financial (Auto and Home),2018-10-11 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,,Montana
8/12/2018-9/29/2018,2018-09-29 00:00:00,3 in Montana, https://media.dojmt.gov/wp-content/uploads/Okabena-Company.pdf ,Okabena Company,2018-10-12 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-08-12 00:00:00,Montana
9/15/2018-9/17/2018,2018-09-17 00:00:00,5 in Montana, https://media.dojmt.gov/wp-content/uploads/Netrition.pdf ,Netrition,2018-10-15 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-09-15 00:00:00,Montana
,,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Landcar.pdf ,Landcar,2018-10-16 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,,Montana
5/1/2018-5/31/2018,2018-05-31 00:00:00,2 in Montana, https://media.dojmt.gov/wp-content/uploads/Tallahassee-Memorial-Healthcare.pdf ,Tallahassee Memorial Healthcare,2018-10-17 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-05-01 00:00:00,Montana
6/1/2018-10/11/2018,2018-10-11 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Folio-Conversant-Folio.pdf ,Folio Conversant (Folio),2018-10-18 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-06-01 00:00:00,Montana
6/5/2018-6/13/2018,2018-06-13 00:00:00,90 in Montana, https://media.dojmt.gov/wp-content/uploads/RenPSG-1.pdf ,RenPSG,2018-10-18 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-06-05 00:00:00,Montana
9/14/2018-9/17/2018,2018-09-17 00:00:00,4 in Montana, https://media.dojmt.gov/wp-content/uploads/Scrapbook.com_.pdf ,Scrapbook.com,2018-10-19 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-09-14 00:00:00,Montana
9/17/2018-9/18/2018,2018-09-18 00:00:00,5 in Montana, https://media.dojmt.gov/wp-content/uploads/Harvest-Wealth.pdf ,Harvest Wealth,2018-10-19 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-09-17 00:00:00,Montana
4/11/2018-9/13/2018,2018-09-13 00:00:00,62 in Montana, https://media.dojmt.gov/wp-content/uploads/STL-International-Teeter.pdf ,STL International (Teeter),2018-10-22 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-04-11 00:00:00,Montana
9/12/2018-9/12/2018,2018-09-12 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Byram-Healthcare.pdf ,Byram Healthcare,2018-10-22 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-09-12 00:00:00,Montana
9/26/2018-9/27/2018,2018-09-27 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/US-Bank-2.pdf ,US Bank,2018-10-23 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-09-26 00:00:00,Montana
6/28/2018-7/2/2018,2018-07-02 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Reliable-Respiratory-Reliable.pdf ,Reliable Respiratory (Reliable),2018-10-23 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-06-28 00:00:00,Montana
7/1/2018-8/31/2018,2018-08-31 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Catawba-Valley-Medical-Center-CVMC.pdf ,Catawba Valley Medical Center (CVMC),2018-10-23 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-07-01 00:00:00,Montana
8/23/2018-8/24/2018,2018-08-24 00:00:00,1 in Montana, https://media.dojmt.gov/wp-content/uploads/CHOP.pdf ,Children's Hospital of Philadelphia (CHOP),2018-10-23 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-08-23 00:00:00,Montana
1/1/2014-11/10/2017,2017-11-10 00:00:00,3 in Montana, https://media.dojmt.gov/wp-content/uploads/TIO.pdf ,TIO,2018-10-23 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2014-01-01 00:00:00,Montana
6/9/2018-7/23/2018,2018-07-23 00:00:00,8 in Montana, https://media.dojmt.gov/wp-content/uploads/Capital-One-5.pdf ,Capital One,2018-10-25 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2018-06-09 00:00:00,Montana
7/7/2017-10/2/2018,2018-10-02 00:00:00,265 in Montana, https://media.dojmt.gov/wp-content/uploads/GS1-US.pdf ,GS1 US,2018-10-25 00:00:00,https://dojmt.gov/consumer/consumers-known-data-breach-incidents/#,2017-07-07 00:00:00,Montana
